url,property,name
https://coppermind.net/wiki/Raoden%27s_mother,Character;Parents;Spouse,Raoden's mother;Unknown
https://coppermind.net/wiki/Torol_Sadeas,Character;Ruler;Spouse,Torol Sadeas
https://coppermind.net/wiki/Shattered_Plains#Warcamps,Residence,Shattered Plains
https://coppermind.net/wiki/Ico%27s_father,Character;Parents,Ico's father;Unknown
https://coppermind.net/wiki/Lightspren,Species,Lightspren
https://coppermind.net/wiki/Shadesmar,Location;Residence;Use;World,Shadesmar
https://coppermind.net/wiki/Ico,Character;Children,Ico
https://coppermind.net/wiki/Khal,Relatives,Khal
https://coppermind.net/wiki/Artifabrian,Location;Profession,Artifabrian
https://coppermind.net/wiki/Fu_Abra,Location;Residence,Fu Abra
https://coppermind.net/wiki/Selay,Ethnicity,Selay
https://coppermind.net/wiki/Motif,Bonded_With;Character,Motif
https://coppermind.net/wiki/Elit_Ruthar,Character;Relatives,Elit Ruthar
https://coppermind.net/wiki/Dlavil,Character;Siblings,Dlavil
https://coppermind.net/wiki/Steris,Children,Steris
https://coppermind.net/wiki/Marasi,Children,Marasi
https://coppermind.net/wiki/Svordish,Nationality,Svordish
https://coppermind.net/wiki/Sho_Del,Species,Sho Del
https://coppermind.net/wiki/Lustow,Character;Parents,Lustow
https://coppermind.net/wiki/Northern_Dominance,Birthplace;Dominance;Location,Dominance;Northern Dominance
https://coppermind.net/wiki/Navani_Kholin,Character;Parents,Navani Kholin
https://coppermind.net/wiki/Dalinar_Kholin,Character;Relatives,Dalinar Kholin
https://coppermind.net/wiki/Adolin_Kholin,Character;Relatives;Ruler;Spouse,Adolin Kholin
https://coppermind.net/wiki/Renarin_Kholin,Character;Relatives,Renarin Kholin
https://coppermind.net/wiki/Ivory,Bonded_With;Character,Ivory
https://coppermind.net/wiki/Order_of_Elsecallers,Groups;Location,Order of Elsecallers
https://coppermind.net/wiki/Thurts,Character;Siblings,Thurts
https://coppermind.net/wiki/Audil_Lekal,Character;Relatives,Audil Lekal
https://coppermind.net/wiki/Eshonai,Bonded_With;Character;Children;Siblings,Eshonai
https://coppermind.net/wiki/Ranette,Character;Spouse,Ranette
https://coppermind.net/wiki/Relis,Children,Relis
https://coppermind.net/wiki/Ivanar_Ruthar,Character;Children;Siblings,Ivanar Ruthar
https://coppermind.net/wiki/Elit,Relatives,Elit
https://coppermind.net/wiki/Chicken,Species,Chicken
https://coppermind.net/wiki/Tresting_plantation,Location;Residence,Tresting plantation
https://coppermind.net/wiki/Jost,Character;Siblings,Jost
https://coppermind.net/wiki/Shalash,Character;Children,Shalash
https://coppermind.net/wiki/Elendel_Basin,Location;Region;Residence,Elendel Basin
https://coppermind.net/wiki/Far_Dorest,Location;Residence,Far Dorest
https://coppermind.net/wiki/Kryst,Character;Spouse,Kryst
https://coppermind.net/wiki/Loats,Character;Parents,Loats
https://coppermind.net/wiki/Mi%27chelle_Ostlin,Spouse,Mi'chelle Ostlin
https://coppermind.net/wiki/Aradan_Yomen,Ancestors;Character,Aradan Yomen
https://coppermind.net/wiki/Jest,Character;Siblings,Jest
https://coppermind.net/wiki/Thunderclast,Species,Thunderclast
https://coppermind.net/wiki/Dao,Bonded_With;Character,Dao
https://coppermind.net/wiki/Sylphrena,Bonded_With;Character,Sylphrena
https://coppermind.net/wiki/Takers,Groups,Takers
https://coppermind.net/wiki/Teleb,Character;Spouse,Teleb
https://coppermind.net/wiki/Loradar_Vamah,Character;Relatives,Loradar Vamah
https://coppermind.net/wiki/Tevidian_Tekiel,Character;Parents;Relatives,Tevidian Tekiel
https://coppermind.net/wiki/Salmen_Tekiel,Character;Relatives,Salmen Tekiel
https://coppermind.net/wiki/Vin%27s_sister,Character;Children;Relatives;Siblings,Unknown;Vin's sister
https://coppermind.net/wiki/Mason%27s_Guild,Groups,Mason's Guild
https://coppermind.net/wiki/Opais,Character;Children,Opais
https://coppermind.net/wiki/Gvori,Character;Descendants;Relatives,Gvori
https://coppermind.net/wiki/Fen,Parents,Fen
https://coppermind.net/wiki/Revolar,Location;Residence,Revolar
https://coppermind.net/wiki/Mare,Character;Spouse,Mare
https://coppermind.net/wiki/Kelsier%27s_mother,Character;Parents,Kelsier's mother;Unknown
https://coppermind.net/wiki/Marsh,Character;Children;Siblings,Marsh
https://coppermind.net/wiki/Kelsier,Character;Children;Siblings;Spouse,Kelsier
https://coppermind.net/wiki/Praxton,Character;Parents;Spouse,Praxton
https://coppermind.net/wiki/Kenton%27s_mother,Character;Parents;Spouse,Kenton's mother;Unknown
https://coppermind.net/wiki/Kenton,Character;Children,Kenton
https://coppermind.net/wiki/Reendel,Character;Children,Reendel
https://coppermind.net/wiki/Hornhollow,Location;Residence,Hornhollow
https://coppermind.net/wiki/Cob_(Stormlight),Character;Spouse,Cob (Stormlight)
https://coppermind.net/wiki/Winnow_(Roshar),Bonded_With;Character,Winnow;Winnow (Roshar)
https://coppermind.net/wiki/Fen_Rnamdi,Character;Ruled_by;Spouse,Fen Rnamdi
https://coppermind.net/wiki/Wzmal,Character;Parents,Wzmal
https://coppermind.net/wiki/Molinar,Character;Children;Siblings,Molinar
https://coppermind.net/wiki/Sixth_of_the_Dusk_(character),Bonded_With;Character,Sixth of the Dusk;Sixth of the Dusk (character)
https://coppermind.net/wiki/Jor,Character;Spouse,Jor
https://coppermind.net/wiki/Drlwan,Character;Siblings,Drlwan
https://coppermind.net/wiki/Ashravan,Character;Spouse,Ashravan
https://coppermind.net/wiki/Rashek,Character;Relatives,Rashek
https://coppermind.net/wiki/Worldbringers,Groups,Worldbringers
https://coppermind.net/wiki/Marabethian,Nationality,Marabethian
https://coppermind.net/wiki/The_Two_Seasons,Profession,The Two Seasons
https://coppermind.net/wiki/Obligator#Prelan,Profession,Obligator
https://coppermind.net/wiki/Roshone,Spouse,Roshone
https://coppermind.net/wiki/Wistiow,Character;Parents,Wistiow
https://coppermind.net/wiki/Cult_of_Moments,Groups,Cult of Moments
https://coppermind.net/wiki/Wyndle,Bonded_With;Character,Wyndle
https://coppermind.net/wiki/Reshi,Ethnicity;Nationality,Reshi
https://coppermind.net/wiki/Tatara,Character;Children;Relatives,Tatara
https://coppermind.net/wiki/Lightsong,Character;Relatives;Siblings,Lightsong;Stennimar
https://coppermind.net/wiki/Lonzare,Residence,Lonzare
https://coppermind.net/wiki/Jorna,Character;Children,Jorna
https://coppermind.net/wiki/Lopen%27s_mother,Character;Parents,Lopen's mother;Unknown
https://coppermind.net/wiki/Chilinko,Character;Relatives,Chilinko
https://coppermind.net/wiki/Punio,Character;Relatives,Punio
https://coppermind.net/wiki/Rod,Character;Relatives,Rod
https://coppermind.net/wiki/Rua,Bonded_With;Character,Rua
https://coppermind.net/wiki/Kalanor,Character;Relatives,Kalanor
https://coppermind.net/wiki/Paladar,Character;Relatives,Paladar
https://coppermind.net/wiki/Chip_Erikell,Character;Relatives,Chip Erikell
https://coppermind.net/wiki/Jalla,Character;Spouse,Jalla
https://coppermind.net/wiki/Janala_Lustow,Character;Children,Janala Lustow
https://coppermind.net/wiki/Tower_Guard,Groups,Tower Guard
https://coppermind.net/wiki/Riika,Bonded_With;Character,Riika
https://coppermind.net/wiki/Franson,Character;Siblings,Franson
https://coppermind.net/wiki/Shattered_Plains,Birthplace;Location;Region;Residence,Shattered Plains
https://coppermind.net/wiki/Staplind,Birthplace;Location,Staplind
https://coppermind.net/wiki/Brightlord_Seveks,Character;Parents,Brightlord Seveks
https://coppermind.net/wiki/Spark,Bonded_With;Character,Spark
https://coppermind.net/wiki/Dustbringers,Groups,Dustbringers
https://coppermind.net/wiki/Gevelmar,Character;Parents,Gevelmar
https://coppermind.net/wiki/Felt,Character;Spouse,Felt
https://coppermind.net/wiki/Jackstom_Harms,Ancestors;Character;Parents,Jackstom Harms
https://coppermind.net/wiki/Steris_Harms,Character;Parents;Siblings;Spouse,Steris Harms
https://coppermind.net/wiki/Hammond,Character;Spouse,Hammond
https://coppermind.net/wiki/Agil,Character;Children,Agil
https://coppermind.net/wiki/Jedal,Character;Parents;Spouse,Jedal
https://coppermind.net/wiki/Cladent,Character;Siblings,Cladent
https://coppermind.net/wiki/Eth,Character;Siblings,Eth
https://coppermind.net/wiki/Peterus,Character;Spouse,Peterus
https://coppermind.net/wiki/Ironstand,Location;Residence,Ironstand
https://coppermind.net/wiki/Aeo,Bonded_With;Character,Aeo
https://coppermind.net/wiki/Aladar,Character;Parents;Ruler,Aladar
https://coppermind.net/wiki/Dul,Character;Spouse,Dul
https://coppermind.net/wiki/Yonatan,Character;Spouse,Yonatan
https://coppermind.net/wiki/TenSoon,Character;Parents,TenSoon
https://coppermind.net/wiki/Sibling,Bonded_With;Character,Sibling
https://coppermind.net/wiki/Ais,Character;Parents;Spouse,Ais
https://coppermind.net/wiki/Lossand,Ethnicity;Location;Nation,Lossand
https://coppermind.net/wiki/Sheler,Character;Relatives,Sheler
https://coppermind.net/wiki/Harl,Character;Parents,Harl
https://coppermind.net/wiki/Trellism,Religion,Trellism
https://coppermind.net/wiki/Vathi,Bonded_With;Character,Vathi
https://coppermind.net/wiki/Nanrovah,Character;Parents,Nanrovah
https://coppermind.net/wiki/Bethab,Character;Ruler;Spouse,Bethab
https://coppermind.net/wiki/Voidbringers,Groups;Occupied_by,Voidbringers
https://coppermind.net/wiki/Kmakra,Character;Children;Siblings,Kmakra
https://coppermind.net/wiki/Vathah,Bonded_With;Character,Vathah
https://coppermind.net/wiki/Ishnah,Bonded_With;Character,Ishnah
https://coppermind.net/wiki/Uvara,Location;Nationality,Uvara
https://coppermind.net/wiki/Vey,Character;Relatives,Vey
https://coppermind.net/wiki/Rockfall,Location;Profession,Rockfall
https://coppermind.net/wiki/NanHar,Character;Siblings,NanHar
https://coppermind.net/wiki/Misel,Character;Children,Misel
https://coppermind.net/wiki/Alaxia,Character;Spouse,Alaxia
https://coppermind.net/wiki/Dalilak,Birthplace;Location,Dalilak
https://coppermind.net/wiki/Rem,Character;Spouse,Rem
https://coppermind.net/wiki/Szeth,Bonded_With;Character;Children,Szeth
https://coppermind.net/wiki/Stefan_Sauvage,Character;Parents,Stefan Sauvage
https://coppermind.net/wiki/Cressa,Character;Relatives,Cressa
https://coppermind.net/wiki/Kef%27ha,Character;Relatives,Kef'ha
https://coppermind.net/wiki/Sinaku%27a,Character;Relatives,Sinaku'a
https://coppermind.net/wiki/Tifi,Character;Relatives,Tifi
https://coppermind.net/wiki/Shu-Korath,Location;Profession;Religion,Shu-Korath
https://coppermind.net/wiki/Karata,Character;Parents,Karata
https://coppermind.net/wiki/Beryl,Bonded_With;Character,Beryl
https://coppermind.net/wiki/Yarda,Character;Parents,Yarda
https://coppermind.net/wiki/Patji_(island),Location;Residence,Patji (island)
https://coppermind.net/wiki/Marthin,Character;Spouse,Marthin
https://coppermind.net/wiki/Teft,Bonded_With;Character,Teft
https://coppermind.net/wiki/Beldre,Character;Siblings,Beldre
https://coppermind.net/wiki/Aarik,Character;Children,Aarik
https://coppermind.net/wiki/Essu,Character;Children,Essu
https://coppermind.net/wiki/Talik,Character;Children,Talik
https://coppermind.net/wiki/Relu-na,Residence,Relu-na
https://coppermind.net/wiki/Ien,Bonded_With;Character,Ien
https://coppermind.net/wiki/Elashe,Character;Descendants,Elashe
https://coppermind.net/wiki/Kwaan,Character;Relatives,Kwaan
https://coppermind.net/wiki/Fortress_Town,Location;Residence,Fortress Town
https://coppermind.net/wiki/Valam,Character;Parents;Ruler,Valam
https://coppermind.net/wiki/Sudi_Valam,Character;Children;Siblings,Sudi Valam
https://coppermind.net/wiki/Vin%27s_mother,Character;Parents,Unknown;Vin's mother
https://coppermind.net/wiki/Keshdel,Character;Parents,Keshdel
https://coppermind.net/wiki/Drile,Character;Children,Drile
https://coppermind.net/wiki/Knight_Radiant,Groups,Knight Radiant
https://coppermind.net/wiki/Ned,Character;Spouse,Ned
https://coppermind.net/wiki/Sophi_Tarcsel,Character;Children,Sophi Tarcsel
https://coppermind.net/wiki/Glys,Bonded_With;Character,Glys
https://coppermind.net/wiki/Allri_Innate,Character;Spouse,Allri Innate
https://coppermind.net/wiki/Winsting_Innate,Character;Siblings,Winsting Innate
https://coppermind.net/wiki/Valam_princedom,Location;Residence,Valam princedom
https://coppermind.net/wiki/Mai,Bonded_With;Character,Mai
https://coppermind.net/wiki/Toralin_Roshone,Character;Parents,Toralin Roshone
https://coppermind.net/wiki/Hatham,Character;Relatives;Ruler,Hatham
https://coppermind.net/wiki/Lossand#The_Draft,Groups,Lossand
https://coppermind.net/wiki/Tumi,Bonded_With;Character,Tumi
https://coppermind.net/wiki/Eoldess,Character;Spouse,Eoldess
https://coppermind.net/wiki/Opa,Bonded_With;Character,Opa
https://coppermind.net/wiki/Roion%27s_son,Character;Children;Ruler,Roion's son;Unknown
https://coppermind.net/wiki/Roion,Character;Parents,Roion
https://coppermind.net/wiki/Highprince,Descendants;Location,Highprince
https://coppermind.net/wiki/Vai,Character;Children,Vai
https://coppermind.net/wiki/Axehound,Species,Axehound
https://coppermind.net/wiki/Kale_Tekiel,Character;Relatives,Kale Tekiel
https://coppermind.net/wiki/Ashe,Bonded_With;Character,Ashe
https://coppermind.net/wiki/Keeper,Profession,Keeper
https://coppermind.net/wiki/Skyeel,Species,Skyeel
https://coppermind.net/wiki/Ahan,Character;Parents;Spouse,Ahan
https://coppermind.net/wiki/Dilaf,Character;Spouse,Dilaf
https://coppermind.net/wiki/Silence_Montane,Character;Descendants;Parents;Spouse,Silence Montane
https://coppermind.net/wiki/William_Ann,Siblings,William Ann
https://coppermind.net/wiki/Heb,Character;Parents;Spouse,Heb
https://coppermind.net/wiki/Fronks_Vif,Character;Siblings,Fronks Vif
https://coppermind.net/wiki/Jezrien,Character;Parents,Jezrien
https://coppermind.net/wiki/Pattern,Bonded_With;Character,Pattern
https://coppermind.net/wiki/Testament,Bonded_With;Character,Testament
https://coppermind.net/wiki/House_Elariel,Family;Location,House Elariel
https://coppermind.net/wiki/Atara,Character;Parents;Spouse,Atara
https://coppermind.net/wiki/First-Rhythm,Family,First-Rhythm
https://coppermind.net/wiki/Vasher,Character;Spouse,Vasher
https://coppermind.net/wiki/Meridas_Amaram,Character;Relatives;Ruler,Meridas Amaram
https://coppermind.net/wiki/Vorin,Religion,Vorin
https://coppermind.net/wiki/Honor,Parents;Related_to;Shards,Honor
https://coppermind.net/wiki/Cultivation,Parents;Related_to;Shards,Cultivation
https://coppermind.net/wiki/Melishi,Bonded_With;Character,Melishi
https://coppermind.net/wiki/Palace_Guard,Profession,Palace Guard
https://coppermind.net/wiki/Kholinar#Palace_Guard,Groups,Kholinar
https://coppermind.net/wiki/Makabaki,Ethnicity,Makabaki
https://coppermind.net/wiki/William_Montane,Character;Parents;Spouse,William Montane
https://coppermind.net/wiki/William_Ann_Montane,Character;Children;Descendants,William Ann Montane
https://coppermind.net/wiki/Sebruki,Character;Children;Siblings,Sebruki
https://coppermind.net/wiki/Silence%27s_grandmother,Ancestors;Character;Spouse,Silence's grandmother;Unknown
https://coppermind.net/wiki/Silence%27s_grandfather,Ancestors;Character;Spouse,Silence's grandfather;Unknown
https://coppermind.net/wiki/Shade,Investitures;Species,Shade
https://coppermind.net/wiki/Susebron,Character;Children;Spouse,Susebron
https://coppermind.net/wiki/Kokerlii,Bonded_With;Character,Kokerlii
https://coppermind.net/wiki/Sak,Bonded_With;Character,Sak
https://coppermind.net/wiki/Iiaria,Location;Residence,Iiaria
https://coppermind.net/wiki/Aledin,Character;Relatives;Siblings,Aledin
https://coppermind.net/wiki/Remmingtel_Tarcsel,Character;Parents,Remmingtel Tarcsel
https://coppermind.net/wiki/Malata,Bonded_With;Character,Malata
https://coppermind.net/wiki/Ashspren,Species,Ashspren
https://coppermind.net/wiki/Clubs,Owner;Relatives,Clubs
https://coppermind.net/wiki/Eastern_Dominance,Birthplace;Dominance;Location;Region,Dominance;Eastern Dominance
https://coppermind.net/wiki/Stansi,Character;Relatives,Stansi
https://coppermind.net/wiki/Stanoux,Character;Relatives,Stanoux
https://coppermind.net/wiki/Nicelle_Sauvage,Character;Children,Nicelle Sauvage
https://coppermind.net/wiki/Llarimar,Character;Parents;Siblings,Llarimar
https://coppermind.net/wiki/Marasi_Colms,Character;Relatives;Siblings,Marasi Colms
https://coppermind.net/wiki/Redin,Character;Children;Siblings,Redin
https://coppermind.net/wiki/Susebron%27s_mother,Character;Parents,Susebron's mother;Unknown
https://coppermind.net/wiki/Brunstell,Groups,Brunstell
https://coppermind.net/wiki/Relador,Bonded_With;Character,Relador
https://coppermind.net/wiki/Neturo,Parents,Neturo
https://coppermind.net/wiki/Szeth%27s_highspren,Bonded_With;Character,Szeth's highspren;Unknown
https://coppermind.net/wiki/Valley_of_Truth,Birthplace;Location,Valley of Truth
https://coppermind.net/wiki/Highspren,Species,Highspren
https://coppermind.net/wiki/Caull,Character;Children,Caull
https://coppermind.net/wiki/Ral-na,Character;Parents,Ral-na
https://coppermind.net/wiki/Tanalan%27s_father,Character;Parents;Spouse,Tanalan;Tanalan's father
https://coppermind.net/wiki/Tanalan%27s_mother,Character;Parents;Spouse,Tanalan's mother;Unknown
https://coppermind.net/wiki/Rathalas,Location;Residence,Rathalas
https://coppermind.net/wiki/Tanalan,Character;Children,Tanalan
https://coppermind.net/wiki/Savrahalidem,Character;Children;Relatives;Ruled_by,Savrahalidem
https://coppermind.net/wiki/Eylita_Tavinar,Character;Children,Eylita Tavinar
https://coppermind.net/wiki/Phendorana,Bonded_With;Character,Phendorana
https://coppermind.net/wiki/Envisagers,Groups,Envisagers
https://coppermind.net/wiki/House_Hasting,Family;Location,House Hasting
https://coppermind.net/wiki/Kalami,Character;Spouse,Kalami
https://coppermind.net/wiki/Vwafendal,Ancestors;Character,Vwafendal
https://coppermind.net/wiki/Seran_New_District_Cemetery,Profession,Seran New District Cemetery
https://coppermind.net/wiki/Trell_(Trellism),Character;Religion,Trell;Trell (Trellism)
https://coppermind.net/wiki/MeLaan,Character;Children,MeLaan
https://coppermind.net/wiki/Central_Dominance,Dominance;Location;Region;Residence,Central Dominance;Dominance
https://coppermind.net/wiki/House_Renoux,Family;Location,House Renoux
https://coppermind.net/wiki/Fellise,Location;Residence,Fellise
https://coppermind.net/wiki/Obligator#Lord_Prelan,Profession,Obligator
https://coppermind.net/wiki/Bila,Character;Spouse,Bila
https://coppermind.net/wiki/Jasten,Character;Siblings,Jasten
https://coppermind.net/wiki/Synod,Groups;Profession,Synod
https://coppermind.net/wiki/Evi_Kholin,Character;Siblings,Evi Kholin
https://coppermind.net/wiki/Falilar,Character;Relatives,Falilar
https://coppermind.net/wiki/Ironsway,Location;Residence,Ironsway
https://coppermind.net/wiki/Bav,Nationality,Bav
https://coppermind.net/wiki/Laral_Roshone,Character;Spouse,Laral Roshone
https://coppermind.net/wiki/Rillir_Roshone,Character;Children,Rillir Roshone
https://coppermind.net/wiki/Ialai_Sadeas,Character;Ruler;Spouse,Ialai Sadeas
https://coppermind.net/wiki/Ashlv,Character;Spouse,Ashlv
https://coppermind.net/wiki/Nomon,Location;Religion,Nomon;Roshar
https://coppermind.net/wiki/Rlain,Bonded_With;Character,Rlain
https://coppermind.net/wiki/Carlee,Character;Spouse,Carlee
https://coppermind.net/wiki/Tu_Bayla,Birthplace;Location;Nation,Tu Bayla
https://coppermind.net/wiki/Unativi,Character;Relatives,Unativi
https://coppermind.net/wiki/Zu_(Roshar),Bonded_With;Character,Zu (Roshar)
https://coppermind.net/wiki/Peakspren,Species,Peakspren
https://coppermind.net/wiki/Voidspren,Species,Voidspren
https://coppermind.net/wiki/Vriztl_Guild,Groups,Vriztl Guild
https://coppermind.net/wiki/Ua%27pam,Bonded_With;Character;Relatives,Ua'pam
https://coppermind.net/wiki/Siln,Ethnicity,Siln
https://coppermind.net/wiki/Sah,Character;Parents,Sah
https://coppermind.net/wiki/Gave_Entrone,Character;Relatives,Gave Entrone
https://coppermind.net/wiki/Palanaeum,Location;Profession,Palanaeum
https://coppermind.net/wiki/Mosaic,Bonded_With;Character,Mosaic
https://coppermind.net/wiki/Shorsebroon,Location;Residence,Shorsebroon
https://coppermind.net/wiki/Mirris,Bonded_With;Character,Mirris
https://coppermind.net/wiki/Northern_Interests_Trading_Company,Groups,Northern Interests Trading Company
https://coppermind.net/wiki/Demid,Character;Spouse,Demid
https://coppermind.net/wiki/NaiMeer,Character;Relatives,NaiMeer
https://coppermind.net/wiki/Elend_Venture,Character;Ruled_by;Spouse,Elend Venture
https://coppermind.net/wiki/Reen,Character;Children;Siblings,Reen
https://coppermind.net/wiki/Chedesh,Birthplace;Location,Chedesh
https://coppermind.net/wiki/Yunfah,Bonded_With;Character,Yunfah
https://coppermind.net/wiki/Chanrm,Character;Relatives,Chanrm
https://coppermind.net/wiki/Diolen,Character;Parents,Diolen
https://coppermind.net/wiki/Idan,Character;Relatives,Idan
https://coppermind.net/wiki/Lessie,Spouse,Lessie
https://coppermind.net/wiki/Dzhamarian,Ethnicity,Dzhamarian
https://coppermind.net/wiki/Ki,Bonded_With;Character,Ki
https://coppermind.net/wiki/Laral,Children,Laral
https://coppermind.net/wiki/Widor,Capital;City;Location;Residence,Widor
https://coppermind.net/wiki/Huqin,Character;Relatives,Huqin
https://coppermind.net/wiki/Parlin,Character;Children,Parlin
https://coppermind.net/wiki/Skaa_rebellion,Groups,Skaa rebellion
https://coppermind.net/wiki/Amaram,Bonded_With,Amaram
https://coppermind.net/wiki/Arsteel,Character;Siblings,Arsteel
https://coppermind.net/wiki/Meirav,Character;Spouse,Meirav
https://coppermind.net/wiki/Vratim,Bonded_With;Character,Vratim
https://coppermind.net/wiki/Abaray,Character,Abaray
https://coppermind.net/wiki/Abiajan,Character,Abiajan
https://coppermind.net/wiki/Abrem,Character,Abrem
https://coppermind.net/wiki/Abrial,Character,Abrial
https://coppermind.net/wiki/Abrobadar,Character,Abrobadar
https://coppermind.net/wiki/Abronai,Character,Abronai
https://coppermind.net/wiki/Abry,Character,Abry
https://coppermind.net/wiki/Acis,Character,Acis
https://coppermind.net/wiki/Adawathwyn,Character,Adawathwyn
https://coppermind.net/wiki/Adis,Character,Adis
https://coppermind.net/wiki/Adrotagia,Character,Adrotagia
https://coppermind.net/wiki/Aesudan_Kholin,Character,Aesudan Kholin
https://coppermind.net/wiki/Aharat,Character,Aharat
https://coppermind.net/wiki/Ala,Character,Ala
https://coppermind.net/wiki/Alabet,Character,Alabet
https://coppermind.net/wiki/Alai,Character,Alai
https://coppermind.net/wiki/Alakavish,Character,Alakavish
https://coppermind.net/wiki/Alalhawithador,Character,Alalhawithador
https://coppermind.net/wiki/Alavah,Character,Alavah
https://coppermind.net/wiki/Alaward,Character,Alaward
https://coppermind.net/wiki/Alazansi,Character,Alazansi
https://coppermind.net/wiki/Alds,Character,Alds
https://coppermind.net/wiki/Alendi,Character;Ruled_by,Alendi
https://coppermind.net/wiki/Alernath,Character,Alernath
https://coppermind.net/wiki/Alezarv,Character,Alezarv
https://coppermind.net/wiki/Ali-daughter-Hasweth,Character,Ali-daughter-Hasweth
https://coppermind.net/wiki/Alili,Character,Alili
https://coppermind.net/wiki/Alim,Character,Alim
https://coppermind.net/wiki/Allahn,Character,Allahn
https://coppermind.net/wiki/Allik_Neverfar,Character,Allik Neverfar
https://coppermind.net/wiki/Allmother,Character,Allmother
https://coppermind.net/wiki/Alloran_Feltri,Character,Alloran Feltri
https://coppermind.net/wiki/Allriandre_Durkel,Character,Allriandre Durkel
https://coppermind.net/wiki/Alonoe,Character,Alonoe
https://coppermind.net/wiki/Alstben,Character,Alstben
https://coppermind.net/wiki/Altoki,Character,Altoki
https://coppermind.net/wiki/Alvettaren,Character,Alvettaren
https://coppermind.net/wiki/Amaranta,Character,Amaranta
https://coppermind.net/wiki/Amark,Character,Amark
https://coppermind.net/wiki/Ambrian,Character,Ambrian
https://coppermind.net/wiki/Amuna,Character,Amuna
https://coppermind.net/wiki/Anesa,Character,Anesa
https://coppermind.net/wiki/Annarel,Character,Annarel
https://coppermind.net/wiki/Antillius_Shezler,Character;Owner,Antillius Shezler
https://coppermind.net/wiki/Aona,Character,Aona
https://coppermind.net/wiki/Ape_Manton,Character,Ape Manton
https://coppermind.net/wiki/Aqqu,Character,Aqqu
https://coppermind.net/wiki/Aramine,Character,Aramine
https://coppermind.net/wiki/Aratin_Khal,Character,Aratin Khal
https://coppermind.net/wiki/Arbitan,Character,Arbitan
https://coppermind.net/wiki/Arclomedarian,Character,Arclomedarian
https://coppermind.net/wiki/Aric,Character,Aric
https://coppermind.net/wiki/Arik,Character,Arik
https://coppermind.net/wiki/Arintol,Character,Arintol
https://coppermind.net/wiki/Armal,Character,Armal
https://coppermind.net/wiki/Arriev,Character,Arriev
https://coppermind.net/wiki/Artmyrn,Character,Artmyrn
https://coppermind.net/wiki/Ashelem,Character,Ashelem
https://coppermind.net/wiki/Ashertmarn,Character,Ashertmarn
https://coppermind.net/wiki/Ashgress,Character,Ashgress
https://coppermind.net/wiki/Ashir,Character,Ashir
https://coppermind.net/wiki/Ashno,Character,Ashno
https://coppermind.net/wiki/Ashu,Character,Ashu
https://coppermind.net/wiki/Asthta-daughter-Methista,Character,Asthta-daughter-Methista
https://coppermind.net/wiki/Ati,Character,Ati
https://coppermind.net/wiki/Atsuko,Character,Atsuko
https://coppermind.net/wiki/Au-lam,Character,Au-lam
https://coppermind.net/wiki/Au-nak,Character,Au-nak
https://coppermind.net/wiki/Augustin_Tekiel,Character,Augustin Tekiel
https://coppermind.net/wiki/Aunt_Gin,Character,Aunt Gin
https://coppermind.net/wiki/Ausdenec,Character,Ausdenec
https://coppermind.net/wiki/Avado,Character,Avado
https://coppermind.net/wiki/Avaran,Character,Avaran
https://coppermind.net/wiki/Avena,Character,Avena
https://coppermind.net/wiki/Axies,Character,Axies
https://coppermind.net/wiki/Axikk,Character,Axikk
https://coppermind.net/wiki/Axindweth,Character,Axindweth
https://coppermind.net/wiki/Azalec,Character,Azalec
https://coppermind.net/wiki/Azure,Character,Vivenna
https://coppermind.net/wiki/B._Sablerfils,Character,B. Sablerfils
https://coppermind.net/wiki/Ba-Ado-Mishram,Character,Ba-Ado-Mishram
https://coppermind.net/wiki/Badali,Character,Badali
https://coppermind.net/wiki/Bahmen,Character,Bahmen
https://coppermind.net/wiki/Balsas,Character,Balsas
https://coppermind.net/wiki/Baon,Character,Baon
https://coppermind.net/wiki/Barl,Character,Barl
https://coppermind.net/wiki/Barlesha_Lhan,Character,Barlesha Lhan
https://coppermind.net/wiki/Barm,Character,Barm
https://coppermind.net/wiki/Barmest,Character,Barmest
https://coppermind.net/wiki/Bashin,Character,Bashin
https://coppermind.net/wiki/Basin_Bill,Character,Basin Bill
https://coppermind.net/wiki/Bastien_Severington,Character,Bastien Severington
https://coppermind.net/wiki/Battar,Character,Battar
https://coppermind.net/wiki/Bavadin,Character,Bavadin
https://coppermind.net/wiki/Bavamar,Character,Bavamar
https://coppermind.net/wiki/Beal,Character,Beal
https://coppermind.net/wiki/Beard,Character,Beard
https://coppermind.net/wiki/Bebid,Character,Bebid
https://coppermind.net/wiki/Bedes,Character,Bedes
https://coppermind.net/wiki/Beggar_(Kasitor),Character,Unknown
https://coppermind.net/wiki/Beld,Character,Beld
https://coppermind.net/wiki/Bendal,Character,Bendal
https://coppermind.net/wiki/Bendthel,Character,Bendthel
https://coppermind.net/wiki/Benneh,Character,Benneh
https://coppermind.net/wiki/Bennitson,Character,Bennitson
https://coppermind.net/wiki/Berbrath,Character,Berbrath
https://coppermind.net/wiki/Betha,Character,Betha
https://coppermind.net/wiki/Bettam,Character,Bettam
https://coppermind.net/wiki/Bevidon,Character,Bevidon
https://coppermind.net/wiki/Beznk,Character,Beznk
https://coppermind.net/wiki/Bidlel,Character,Bidlel
https://coppermind.net/wiki/Bilg,Character,Bilg
